exercicio,periodo,periodicidade,instituicao,cod_ibge,uf,co_poder,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano,tipo_demonstrativo,municipio_nome,municipio_cod_ibge
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f),DisponibilidadeDeCaixaLiquida,Recursos Extraorçamentários,-2167581.96,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f),DisponibilidadeDeCaixaLiquida,Outras Vinculações,-2281928.51,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f),DisponibilidadeDeCaixaLiquida,TOTAL DOS RECURSOS VINCULADOS AO RPPS (III),5318109.54,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f),DisponibilidadeDeCaixaLiquida,Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário),5310047.13,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f),DisponibilidadeDeCaixaLiquida,Recursos Vinculados ao RPPS - Taxa de Administração,8062.41,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f),DisponibilidadeDeCaixaLiquida,TOTAL (IV) = (I + II + III),-25243220.05,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,TOTAL DOS RECURSOS NÃO VINCULADOS (I),772397.25,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Recursos Não Vinculados de Impostos,772397.25,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,TOTAL DOS RECURSOS VINCULADOS (EXCETO AO RPPS) (II),3534576.56,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Recursos Vinculados à Educação,1989044.48,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Transferências do FUNDEB,946521.43,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Outros Recursos Vinculados à Educação,1042523.05,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Recursos Vinculados à Saúde,0.3,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Transferências Fundo a Fundo de Recursos do SUS,0.3,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Demais Vinculações Decorrentes de Transferências,1333785.56,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,"Transferências de Convênios e Instrumentos Congêneres (exceto Educação, Saúde e Assistência)",1244785.57,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Outras Vinculações Decorrentes de Transferências,88999.99,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Demais Vinculações Legais,7897.35,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Outras Vinculações Legais,7897.35,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Outras Vinculações,203848.87,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,TOTAL DOS RECURSOS VINCULADOS AO RPPS (III),10000.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,Recursos Vinculados ao RPPS - Taxa de Administração,10000.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h),RestosAPagarEmpenhadosENaoLiquidadosDoExercicio,TOTAL (IV) = (I + II + III),4316973.81,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,TOTAL DOS RECURSOS NÃO VINCULADOS (I),-13877243.27,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Recursos Não Vinculados de Impostos,-13877243.27,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,TOTAL DOS RECURSOS VINCULADOS (EXCETO AO RPPS) (II),-20991060.13,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Recursos Vinculados à Educação,-15324533.43,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Transferências do FUNDEB,-10479467.52,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Outros Recursos Vinculados à Educação,-4845065.91,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Recursos Vinculados à Saúde,-1818344.87,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Transferências Fundo a Fundo de Recursos do SUS,-1778769.82,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Outros Recursos Vinculados à Saúde,-39575.05,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Recursos Vinculados à Assistência Social,516989.73,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Demais Vinculações Decorrentes de Transferências,2802888.22,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,"Transferências de Convênios e Instrumentos Congêneres (exceto Educação, Saúde e Assistência)",3144391.58,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Outras Vinculações Decorrentes de Transferências,-341503.36,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Demais Vinculações Legais,-2514700.44,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde),127780.81,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Recursos de Alienação de Bens/Ativos,-18.81,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Outras Vinculações Legais,-2642462.44,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Recursos Extraorçamentários,-2167581.96,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Outras Vinculações,-2485777.38,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,TOTAL DOS RECURSOS VINCULADOS AO RPPS (III),5308109.54,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário),5310047.13,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,Recursos Vinculados ao RPPS - Taxa de Administração,-1937.59,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 05,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h),DisponibilidadeDeCaixaLiquidaAposRP,TOTAL (IV) = (I + II + III),-29560193.86,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,ReceitaCorrenteLiquida,Receita Corrente Líquida,421519357.28,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamentoDemonstrativoSimplificado,Receita Corrente Líquida Ajustada para Cálculo dos Limites de Endividamento,419417014.28,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,ReceitaCorrenteLiquidaAjustada,Receita Corrente Líquida Ajustada para Cálculo dos Limites da Despesa com Pessoal,404421797.28,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR,DespesaTotalComPessoalDemonstrativoSimplificado,Despesa Total com Pessoal - DTP,156629207.84,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,DespesaTotalComPessoalDemonstrativoSimplificado,Despesa Total com Pessoal - DTP,38.73,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR,LimiteMaximoDespesaComPessoalDemonstrativoSimplificado,"Limite Máximo (incisos I, II e III art. 20 da LRF) - <%>",218387770.53,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimiteMaximoDespesaComPessoalDemonstrativoSimplificado,"Limite Máximo (incisos I, II e III art. 20 da LRF) - <%>",54.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR,LimitePrudencialDespesaComPessoalDemonstrativoSimplificado,Limite Prudencial (parágrafo único art. 22 da LRF) - <%>,207468382.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimitePrudencialDespesaComPessoalDemonstrativoSimplificado,Limite Prudencial (parágrafo único art. 22 da LRF) - <%>,51.3,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR,LimiteDeAlertaDespesaComPessoalDemonstrativoSimplificado,Limite de Alerta (inciso II do §1º do art. 59 da LRF) - <%>,196548993.48,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimiteDeAlertaDespesaComPessoalDemonstrativoSimplificado,Limite de Alerta (inciso II do §1º do art. 59 da LRF) - <%>,48.6,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,DividaConsolidadaLiquidaDemonstrativoSimplificado,Dívida Consolidada Líquida,123674424.24,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,DividaConsolidadaLiquidaDemonstrativoSimplificado,Dívida Consolidada Líquida,29.49,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,LimiteDefinidoPorResolucaoDoSenadoFederalDividaConsolidadaDemonstrativoSimplificado,Limite Definido por Resolução do Senado Federal,503300417.14,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimiteDefinidoPorResolucaoDoSenadoFederalDividaConsolidadaDemonstrativoSimplificado,Limite Definido por Resolução do Senado Federal,120.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,LimiteDefinidoPorResolucaoDoSenadoFederalGarantiasDemonstrativoSimplificado,Limite Definido por Resolução do Senado Federal,92271743.14,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimiteDefinidoPorResolucaoDoSenadoFederalGarantiasDemonstrativoSimplificado,Limite Definido por Resolução do Senado Federal,22.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,OperacoesDeCreditoInternasEExternasDemonstrativoSimplificado,Operações de Crédito Internas e Externas,9145000.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,OperacoesDeCreditoInternasEExternasDemonstrativoSimplificado,Operações de Crédito Internas e Externas,2.18,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,LimiteDefinidoPeloSenadoFederalParaOperacoesDeCreditoExternasEInternasDemonstrativoSimplificado,Limite Definido pelo Senado Federal para Operações de Crédito Externas e Internas,67106722.28,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimiteDefinidoPeloSenadoFederalParaOperacoesDeCreditoExternasEInternasDemonstrativoSimplificado,Limite Definido pelo Senado Federal para Operações de Crédito Externas e Internas,16.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,LimiteDefinidoPeloSenadoFederalParaOperacoesDeCreditoPorAntecipacaoDaReceitaDemonstrativoSimplificado,Limite Definido pelo Senado Federal para Operações de Crédito por Antecipação da Receita,29359191.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimiteDefinidoPeloSenadoFederalParaOperacoesDeCreditoPorAntecipacaoDaReceitaDemonstrativoSimplificado,Limite Definido pelo Senado Federal para Operações de Crédito por Antecipação da Receita,7.0,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO,ValorTotalRestosAPagarDemonstrativoSimplificado,Valor Total,4316973.81,2024,RGF,Quixeramobim,2311405
2024,3,Q,Prefeitura Municipal de Quixeramobim - CE,2311405,CE,E,78502,RGF-Anexo 06,M,Padrão,DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO),ValorTotalRestosAPagarDemonstrativoSimplificado,Valor Total,-29560193.86,2024,RGF,Quixeramobim,2311405
2024,3,Q,Consórcio Público de Saúde da Microrregião de Quixadá,2311405,CE,E,78502,RGF-Anexo 01,C,Padrão,LIQUIDADAS (a),DespesaComPessoalBrutaConsorcioContratoDeRateio,DESPESA BRUTA COM PESSOAL (CONTRATO DE RATEIO) (I),6599633.29,2024,RGF,Quixeramobim,2311405
